;artist_name_lastfm;tra_id;title_lastfm;genre;track_id;artist_name;title;loudness;tempo;time_signature;key;mode;duration;avg_timbre1;avg_timbre2;avg_timbre3;avg_timbre4;avg_timbre5;avg_timbre6;avg_timbre7;avg_timbre8;avg_timbre9;avg_timbre10;avg_timbre11;avg_timbre12;var_timbre1;var_timbre2;var_timbre3;var_timbre4;var_timbre5;var_timbre6;var_timbre7;var_timbre8;var_timbre9;var_timbre10;var_timbre11;var_timbre12
4980;Stephen Marley;ed80ff2e-595c-4e01-bc6c-de7f0265c514;Hey Baby;soul and reggae;TRMJSPL128F92FCC8F;Stephen Marley;Hey Baby;-10.905;87.98700000000001;4;3;0;288.31302;41.3630436999;-10.4413605244;-22.7991019665;-9.16871522214;-24.349890021799997;3.60154770575;-13.441393299300001;-9.11521412964;3.7084289876199996;2.8727348871099996;-1.00764821559;22.100021121599998;39.762843681999996;1727.98492684;2229.57900875;1679.10060907;957.318151805;1050.38765642;607.038035925;628.056145814;418.13078582400004;365.308717343;395.662715558;308.14442175700003
4981;Steppenwolf;02b994a7-4b47-420e-90c1-8f49530952f0;Hey Lawdy Mama;classic pop and rock;TRAYPLB128E0794375;Steppenwolf;Hey Lawdy Mama;-8.729;196.86;4;4;1;175.882;45.82178125;-35.3171484375;37.5458515625;8.604621875;-40.7190109375;-1.755403125;-8.7180234375;7.19878125;4.9621703125;-2.998225;1.453259375;-5.003959375;30.080154967800002;2268.09573003;902.0205906010001;952.18315281;872.579012545;727.142881959;385.191072704;463.25593001199996;256.346282807;383.445035046;234.983085886;294.114345239
4982;Steppenwolf;02b994a7-4b47-420e-90c1-8f49530952f0;Hey Lawdy Mama;classic pop and rock;TRWBVNM128F1456B70;Steppenwolf;Hey Lawdy Mama;-7.4270000000000005;93.81200000000001;4;9;1;177.10975;47.2537804878;13.911434146300001;45.4195073171;11.714598374000001;-29.0161902439;-0.269388617886;-14.6941073171;6.70362926829;-1.00846341463;-5.0175203252;2.16001788618;-2.4090081300799997;23.875218181100003;2102.43148771;870.348021948;981.805790715;765.082631689;715.7134385139999;363.528516258;515.585549209;254.07454978;433.51993755;225.00207119799998;276.56605817400003
4983;Steppenwolf;03a77521-56cd-4e20-8a25-ae254b7c96b4;Berry Rides Again;classic pop and rock;TROJVAH128F4215DDA;Steppenwolf;Berry Rides Again;-11.345999999999998;145.39;1;5;1;172.35546000000002;43.408940678;-42.071365819200004;46.663601694899995;16.6205960452;-7.24766101695;1.51393502825;9.11702542373;-4.76226977401;2.34303954802;-9.232112994349999;-0.034604519774;-5.651491525419999;12.2595870247;1597.72118384;1219.37822601;863.5542100460001;569.66507308;659.9864021430001;295.13879863200003;355.528705991;293.12737319900003;363.145210617;182.121041575;170.51153049299998
4984;Steppenwolf;27fa54bd-0557-4d27-b61a-bf287e940e95;The Pusher;classic pop and rock;TRLMKTL128F429D8D5;Steppenwolf;The Pusher;-14.379000000000001;83.436;4;0;0;363.2322;40.3127893145;27.671164314499997;28.0148235887;0.22632862903200002;-22.4042691532;-4.11367741935;4.96515625;0.10973487903200001;1.21359879032;-6.95415625;-0.862352822581;9.15799495968;11.0726788498;1072.43517371;1414.8387705999999;1255.44874512;1208.54623316;694.544440065;471.206827223;398.81294010199997;277.580902684;252.088768741;225.492475523;216.73451048099997
4985;Steppenwolf;3483f865-95fb-4499-b983-300e5a6c5961;Rock Me;classic pop and rock;TROZKLV128F4272388;Steppenwolf;Rock Me;-10.129;125.315;4;5;1;218.72281;43.889381877;27.0706569579;30.926371089499998;16.2217119741;-21.0591445523;-1.7693786407799998;2.08965372168;-13.934596548;-6.51781553398;-7.3433635383;2.56391693635;8.63268608414;26.896024067800003;1121.69858361;689.24179284;1295.91145365;599.231410523;769.2368791739999;611.687730626;552.665719867;287.330626137;302.37844421200003;223.488096633;216.59845675900002
4986;Steppenwolf;3483f865-95fb-4499-b983-300e5a6c5961;Rock Me;classic pop and rock;TRWDREN128E0794371;Steppenwolf;Rock Me;-6.0489999999999995;125.802;4;5;1;218.93178999999998;48.1357361564;0.984551574376;30.5134310532;14.910193268199999;-25.7768208469;-1.5344571118299999;0.10229750271400001;-14.096955483199999;-1.89528338762;-6.93507491857;3.3425048859900004;8.1444310532;26.326178671999998;1124.03977933;673.5668613380001;1094.57473841;608.964100521;799.079570057;649.087736758;550.5720920059999;269.303868001;293.370080078;228.797167892;230.382987437
4987;Steppenwolf;3e5e6d92-8ef1-4dbd-a10e-3ade0ac50f8a;Screaming Night Hog;classic pop and rock;TRDZKDG128E079437B;Steppenwolf;Screaming Night Hog;-8.607999999999999;85.86200000000001;1;6;0;197.66812;45.3683108108;-12.4788033033;40.2008498498;16.1226816817;-12.3891021021;-4.02405105105;17.386935435399998;2.34271921922;4.981807807809999;-5.47106156156;0.885;-4.22966666667;37.6255692382;1963.64604351;1490.04676159;1376.6093295;655.843813692;1022.34228321;464.576144661;530.013955839;260.172741203;261.901904112;350.456825291;234.62004058
4988;Steppenwolf;40f76323-59b1-4810-b6b0-9f3244fd1a7f;Sookie Sookie;classic pop and rock;TRNWQSF128E0794365;Steppenwolf;Sookie Sookie;-6.603;112.352;4;4;0;194.69016000000002;46.7313480663;-43.909379834300005;33.939160221;18.9968701657;-33.9502168508;-1.44989502762;14.9894751381;4.50888121547;-14.1276229282;-13.1723660221;1.44612430939;0.289209944751;12.5703327269;1498.06403403;1994.70233796;1891.64886023;780.880778764;829.666801768;364.750206335;654.088267853;245.493456713;321.263253898;445.08494401800004;275.95977069599996
4989;Steppenwolf;40f76323-59b1-4810-b6b0-9f3244fd1a7f;Sookie Sookie;classic pop and rock;TRJXBUW128F429D8C8;Steppenwolf;Sookie Sookie;-13.364;120.83;4;0;0;194.66404;42.5923936508;47.7084222222;29.2045857143;-6.354631746030001;-43.9707063492;-15.434631745999999;8.3645984127;7.4869952381;7.9148;6.72172380952;-3.1096809523799998;3.5166857142900003;10.340929127599999;615.386191663;1150.88409258;480.295313922;521.103721252;310.803615725;294.394621307;214.99799468400002;235.983460712;143.188101781;116.352645601;189.782475708
4990;Steppenwolf;40f76323-59b1-4810-b6b0-9f3244fd1a7f;Sookie Sookie;classic pop and rock;TRRWSSS128F1456B67;Steppenwolf;Sookie Sookie;-6.797999999999999;112.266;4;4;0;196.33587;47.8220987654;2.96535528121;26.1210384088;6.98348422497;-36.4117887517;-2.45889437586;-0.46100548696800003;-0.8150919067219999;-13.666901234600001;-14.0662318244;1.6220397805200002;6.2350246913600005;9.87764527694;1300.46013837;1654.30316943;1283.26791753;638.170400699;580.807241963;338.7278673;612.091079828;230.52762717;294.155174688;355.624006005;258.740895215
4991;Steppenwolf;40f76323-59b1-4810-b6b0-9f3244fd1a7f;Sookie Sookie;classic pop and rock;TRTJAQK128F4215DD7;Steppenwolf;Sookie Sookie;-11.312999999999999;112.29299999999999;4;7;1;198.45179;42.897898611100004;-33.5457652778;32.656786111100004;10.876968055599999;-28.352598611100003;-3.4954777777800006;5.12832638889;0.6411486111110001;-11.6694472222;-13.0746041667;0.86785;2.44875277778;10.159118791100001;1480.08637696;1789.64086036;1511.58877226;733.61686296;635.088332983;327.349793623;677.368869613;234.82801935;328.831985656;367.04904642199995;250.000531244
4992;Steppenwolf;453ddc4d-f8c2-406b-a14a-43dab56da555;Magic Carpet Ride;classic pop and rock;TRSBUCO128E079436C;Steppenwolf;Magic Carpet Ride;-8.39;111.53;4;11;0;270.28853;45.2902747748;-17.2214432432;9.0333009009;1.3802279279299998;-32.9157225225;0.59941981982;-10.3054873874;-5.23733693694;-2.3528711711700003;-10.750668468499999;6.47044144144;10.5284837838;29.122803946999998;1464.63788514;1145.85881579;995.681017259;1159.71297759;715.116024782;564.76333303;420.132088683;290.538827193;306.19523518;281.013364374;261.257389077
4993;Steppenwolf;453ddc4d-f8c2-406b-a14a-43dab56da555;Magic Carpet Ride;classic pop and rock;TRPCNDA128F429D8D4;Steppenwolf;Magic Carpet Ride;-12.354000000000001;118.836;4;4;0;259.57832;43.97656791439999;47.781189304799994;37.6512245989;-5.93046417112;-43.37269946520001;-11.480152941199998;8.442070588239998;1.9979315508000002;-0.678141176471;-0.9609957219249999;-0.496165775401;3.03460534759;4.821534775869999;941.5304863760001;1003.70920274;587.388538392;703.2609714639999;346.64925378699996;343.31393680599996;243.716914849;191.964568908;179.79297597;133.960294776;182.244694881
4994;Steppenwolf;453ddc4d-f8c2-406b-a14a-43dab56da555;Magic Carpet Ride;classic pop and rock;TRDVEFE128F1456B64;Steppenwolf;Magic Carpet Ride;-11.079;110.655;4;4;0;270.15791;43.01103892729999;-34.3513373702;4.02920588235;-2.01525951557;-43.113099481000006;1.43652854671;-8.69314878893;-3.7142828719699996;-3.05765743945;-11.115987889300001;6.158069204149999;11.517159169600001;20.2663170686;922.115144521;1174.03354939;931.311326895;1133.41252303;759.188683306;561.169883229;379.764979859;315.999642089;230.632979669;247.785640713;316.521694525
4995;Steppenwolf;46527d16-05e8-477e-91c3-f09d3e12f33e;A Girl I Knew;classic pop and rock;TREZDZT128F4215DE3;Steppenwolf;A Girl I Knew;-13.046;88.042;1;5;1;162.7424;41.3147264493;-20.9763152174;32.8785615942;6.522597826089999;-19.3914365942;-2.32660144928;-12.6188804348;-10.7016557971;10.4272318841;-5.994865942030001;0.40857427536200003;-4.933731884059999;16.8952735393;1334.65779827;902.665700677;1375.05809956;587.479508402;441.98432739199995;359.885325134;490.219072639;311.208099569;278.538560247;225.87395173;205.42454696400003
4996;Steppenwolf;4cfccda6-d525-45b8-a5d4-b361798e4507;Take What You Need;classic pop and rock;TRQKKAW128E079436B;Steppenwolf;Take What You Need;-6.122000000000001;92.745;1;3;1;208.77016;49.0019135618;-10.2016140089;55.8915186289;13.029561848;-24.122928465;-0.141584202683;2.51679135618;-5.18208345753;-4.34046646796;-12.1449776453;4.19884351714;3.35393293592;30.2098317243;1066.48977658;537.496448569;919.2954277160001;458.27154066599996;728.8701887760001;309.349518386;369.19203865800006;175.790316985;216.957695146;202.96465649;154.089816694
4997;Steppenwolf;4cfccda6-d525-45b8-a5d4-b361798e4507;Take What You Need;classic pop and rock;TRCJOAU128F4215DE5;Steppenwolf;Take What You Need;-10.940999999999999;92.85600000000001;1;3;1;210.96444;44.778544919;-29.1976480118;73.0939189985;17.0453564065;-26.118228276900002;-0.726262150221;-4.4509926362300005;-6.670051546390001;-2.60059204713;-13.7761944035;5.93890574374;4.3572768777599995;23.338386843000002;1034.33126924;475.417301577;719.41357633;415.560442995;584.667996806;304.220108985;320.45084422900004;182.364524398;197.25712259;145.31584433;158.108742059
4998;Steppenwolf;59d1c5a8-5b24-47c1-a502-2c41209d0511;Move Over;classic pop and rock;TRQOHAV128F1459BBB;Steppenwolf;Move Over;-10.302999999999999;89.79899999999999;1;5;1;172.25098;44.772516128999996;7.4858489736100005;47.4379369501;11.0928856305;-31.3789868035;-8.93790175953;-4.527263929619999;-4.9379457478;0.34141202346;0.325960410557;4.72722434018;5.87796774194;40.8717470386;1391.21167612;1208.34517914;724.299386424;629.512970541;551.981702936;279.174765936;315.2494314;395.35090625099997;222.921118135;164.72717401;269.036304717
4999;Steppenwolf;5d35c2ef-d328-4da8-8ee4-ea50945cf1bd;Tighten Up Your Wig;classic pop and rock;TRTCXNL128E079436E;Steppenwolf;Tighten Up Your Wig;-6.3870000000000005;129.931;4;6;0;186.77506;47.9265575679;-12.962393273;42.4869081501;16.8488564036;-26.3324036223;-6.118049159119999;18.3396804657;-2.1779767141;-10.5597981889;-5.71078266494;4.63524191462;-5.17605950841;18.5502906529;1438.96512831;1526.685236;989.452339189;816.1444877360001;762.049228155;525.030813837;372.72924617;304.804127959;265.806830452;263.51642081;435.12308129800005
5000;Steppenwolf;5d35c2ef-d328-4da8-8ee4-ea50945cf1bd;Tighten Up Your Wig;classic pop and rock;TRUJZLI128F429D8CB;Steppenwolf;Tighten Up Your Wig;-14.628;87.51299999999999;3;2;1;257.27955;41.3359313725;4.58236056645;44.2805501089;-0.41588453159;-35.8864389978;-11.667614379100002;16.4795915033;9.52395860566;-6.607700435730001;-0.9602113289759999;-0.666203703704;8.137228758169998;8.99524134714;929.414973862;852.394143975;622.058439865;708.282290116;397.22248666400003;546.713449381;259.955590979;259.488785412;140.709181326;137.299979395;244.57335570599997
5001;Steppenwolf;7073d1ff-8d77-41f8-bb1d-5b8bd3c2155e;Desperation;classic pop and rock;TRTNPRL128F1459BB8;Steppenwolf;Desperation;-10.825999999999999;80.255;3;11;1;345.25995;43.200815450600004;-20.3278251073;22.745718884099997;-2.27248712446;-18.036776824;-8.28753433476;3.73025429185;-6.07721459227;-6.5696212446399995;-11.3686909871;3.1154527897000004;12.7964259657;20.4201271226;1894.74680668;1108.69271025;951.7848839860001;649.076542525;634.433081483;367.54799209699996;477.427714971;423.88090691300005;243.59968684900002;268.537588671;261.92338782
5002;Steppenwolf;7073d1ff-8d77-41f8-bb1d-5b8bd3c2155e;Desperation;classic pop and rock;TROXLYX128F4215DE0;Steppenwolf;Desperation;-12.511;80.54;3;11;1;347.0624;42.6187768147;-45.8607833153;44.511404117;3.65928602384;-16.4006305525;-8.94558504875;2.1607887323900004;-7.9634864572;-9.81024377031;-13.6436478873;4.77785265439;10.1792946912;15.400682463699999;1838.70982396;1136.90877337;779.202234839;697.9158745880001;551.649663003;351.31217359199997;454.745835812;459.704231677;229.540862072;208.021286024;298.260534784
5003;Steppenwolf;822472e6-1469-477c-a61e-64eab6e4d1d3;Tenderness;classic pop and rock;TRXRLKX128F427239E;Steppenwolf;Tenderness;-14.056;168.923;4;9;1;190.95465;39.5341023891;5.24249488055;50.4916757679;11.1688651877;1.9219283276499999;-7.464643344710001;13.0818412969;-7.66967064846;2.70484641638;-6.8483191126300005;0.805307167235;11.401762798599998;27.138538078299998;1502.22496208;761.980290605;624.865968158;466.60177014199996;467.990364199;385.203367656;305.668194299;246.20688038900002;209.627334825;145.136837186;157.833371543
5004;Steppenwolf;822472e6-1469-477c-a61e-64eab6e4d1d3;Tenderness;classic pop and rock;TRIZFTB128E079437D;Steppenwolf;Tenderness;-10.282;168.25599999999997;4;9;1;295.33995;43.9524795699;-36.184536559099996;25.8229741935;2.10309032258;-2.92940107527;-12.4065408602;24.6306967742;-5.19822365591;8.497143010750001;-5.34326236559;-2.1623677419400003;7.08611827957;19.246965963599997;1686.46854239;734.8442723310001;661.8133942669999;454.31550823199996;480.73494107199997;415.718338833;360.496980021;258.61577086200003;270.355262277;151.54846366299998;181.176453635
5005;Steppenwolf;8707d0c9-b4f6-4371-87c2-66655fa6d30d;Monster;classic pop and rock;TRBTGRS128F1459BBF;Steppenwolf;Monster;-11.467;113.264;4;7;1;235.80688999999998;43.329980315;8.16724146982;54.2410538058;8.8642847769;-20.4365538058;-2.61249475066;-5.93023228346;-5.72769947507;4.99656955381;-5.600822834650001;0.478053805774;3.3029015748000004;23.5207466912;1545.93584646;1003.55760373;973.774052566;640.130919706;551.127576751;415.012944661;361.25072641199995;249.11306552099998;265.592801267;157.36195792;164.360652349
5006;Steppenwolf;8707d0c9-b4f6-4371-87c2-66655fa6d30d;Monster;classic pop and rock;TRKACUO128F429D8CC;Steppenwolf;Monster;-12.970999999999998;122.09200000000001;4;7;1;599.77098;41.7471782609;49.7266548913;37.582586413;1.34830597826;-24.022503804299998;-4.61432282609;2.68496032609;0.44298097826099997;7.07309021739;-3.02630163043;-2.99888641304;0.358470652174;21.001957916;1717.13565522;1143.56086565;1161.71397421;958.197413135;816.9591536;473.583909124;392.134228455;334.090369331;272.100189152;193.204655356;250.25392930700002
5007;Steppenwolf;a7f48830-b9a6-4a2b-9265-18acfb62ed31;Born To Be Wild;classic pop and rock;TRDKCTS12903CB0D64;Steppenwolf;Born To Be Wild;-7.939;146.496;4;9;1;208.14321999999999;47.2978272605;41.992465587;50.5411430499;9.532551956819999;-42.818376518200004;-2.9533765182200002;-4.2927219973;2.8633616734099996;-3.9461565452099996;-6.047275303639999;3.15198650472;15.9723495277;16.2717625019;1298.57534;993.6203417180001;1095.0517071;605.497700869;667.062518464;379.20715186900003;391.675283308;239.343632248;261.747462542;185.71238699;189.512341701
5008;Steppenwolf;a7f48830-b9a6-4a2b-9265-18acfb62ed31;Born To Be Wild;classic pop and rock;TRVXNAI128F92D2BE9;Steppenwolf;Born To Be Wild;-6.865;146.28;4;2;1;208.50893;48.192747663599995;-18.7682750334;60.939630173599994;17.2898558077;-50.6714459279;-2.55469959947;21.4217970628;9.82633511348;-15.5315901202;-8.87406141522;1.50247797063;9.3317329773;16.6447432754;930.0337320980001;931.3678151439999;1175.0361927000001;611.919601654;714.8628102580001;424.508655686;306.954708263;229.333343521;205.52065841799998;224.94690804400003;210.716480903
5009;Steppenwolf;a7f48830-b9a6-4a2b-9265-18acfb62ed31;Born To Be Wild;classic pop and rock;TRZUSIL128F429D8D6;Steppenwolf;Born To Be Wild;-12.578;145.564;4;9;1;346.43546000000003;43.9599117083;19.3981986564;35.5287092131;-7.6036957773500005;-38.1253128599;-15.011475048;6.6361756238;2.06345297505;3.25896353167;-2.6501545105599997;-2.0293032629599996;1.09707581574;4.795690055540001;831.131437397;1182.72725739;618.683959216;863.63829825;332.43761733;225.270988298;209.287164979;189.021834509;134.798975065;117.344630879;169.115619845
5010;Steppenwolf;a7f48830-b9a6-4a2b-9265-18acfb62ed31;Born To Be Wild;classic pop and rock;TRAWOYD128F4215DDD;Steppenwolf;Born To Be Wild;-12.515999999999998;146.105;4;9;1;211.85261;42.7035294118;-21.400330719;42.0836980392;5.055776470590001;-27.858896731999998;-7.71480130719;5.7993986928100005;5.59843529412;-10.6635372549;-8.203099346410001;2.2646888888900003;8.46714640523;16.4097419067;1301.60848637;1048.89250095;1195.31820333;633.782358263;565.52894532;365.02265089300005;406.035313775;250.33672653099998;248.922829561;204.358392983;226.756704956
5011;Steppenwolf;a7f48830-b9a6-4a2b-9265-18acfb62ed31;Born To Be Wild;classic pop and rock;TREAYWA128F1485D7B;Steppenwolf;Born To Be Wild;-10.395;145.15200000000002;4;4;0;218.43546;44.2783662338;-0.345676623377;44.0674311688;8.93744935065;-36.113112987;-4.72994415584;5.374023376619999;4.9077519480500005;-5.23884805195;-6.82334545455;2.60277142857;13.127168831199999;17.0709536685;1368.01184296;1048.47185347;1271.55858715;652.268909015;617.70046239;484.06580845400003;425.81066643599996;294.135601581;269.524261551;204.563249031;207.70380809099998
5012;Steppenwolf;a85a7b0f-50a2-4dd3-adec-477773031a0f;The Ostrich;classic pop and rock;TRVDPTF128E079436A;Steppenwolf;The Ostrich;-7.452000000000001;106.76700000000001;1;9;1;342.282;46.8763740771;-25.4469319114;37.1730344545;3.6048949958999996;-17.2041009024;-10.1252674323;0.300553732568;1.4297588187;0.7724946677600001;-7.708722723539999;2.34196144381;4.7537604593900005;41.6878892957;2132.65137319;1365.91856456;777.0598952380001;508.37148719;474.686831981;350.556856521;422.151189576;221.89303670599998;232.769108012;175.10287502;207.578562632
5013;Steppenwolf;b63c8e28-8274-40f9-9605-a8b13b314fe9;Ride With Me;classic pop and rock;TRTMXFX128E079437E;Steppenwolf;Ride With Me;-9.307;91.415;1;9;1;204.90403999999998;45.6965272727;-38.3619621212;51.983330303;10.480330302999999;-24.210436363600003;-8.2872969697;21.4214833333;-5.082934848480001;0.901974242424;-11.372709090899999;-1.09895;-10.3268272727;21.890483409899996;1491.47478553;958.03735833;799.406602218;654.521288646;503.487802715;291.075019144;451.79267613400003;301.123322225;239.65591524599998;177.896693335;174.01863244900002
5014;Steppenwolf;b63c8e28-8274-40f9-9605-a8b13b314fe9;Ride With Me;classic pop and rock;TRSDJZT128F1456B6C;Steppenwolf;Ride With Me;-7.178;90.54;1;9;1;203.38893000000002;47.7056753846;23.5390153846;60.8094292308;13.5973230769;-28.7875692308;-5.57368153846;15.769503076900001;-7.3956507692299995;1.30866153846;-11.0253276923;-0.912186153846;-4.98019230769;21.2862348469;1329.86914086;920.271569156;795.029638699;639.7840681619999;481.680682879;279.547952216;481.28570691;300.963891138;231.401215337;174.788325792;168.992625137
5015;Steve Earle;4c538605-8014-412c-ad5b-b173328df8f7;Warrior;folk;TRSAGLZ12903CD74F4;Steve Earle;Warrior;-8.355;95.46700000000001;4;9;1;250.67057000000003;45.580721088400004;-7.860563265310001;-12.177644897999999;-19.0262979592;-32.6212272109;-11.2359387755;-12.367613605399999;-10.089462585;-6.17055510204;-11.3426136054;-2.4656027210900002;-6.560749659859999;28.0554507236;3511.73588101;1155.61092666;849.155153518;743.475954015;397.80419856599997;382.63569283;863.7865561230001;553.969225131;435.163351184;188.57926821200002;268.416986835
5016;Steve Earle;85ed9cc7-8103-4d57-8b66-e77d341d3aa1;Guitar Town;folk;TRLAOFB128F423B456;Steve Earle;Guitar Town;-9.139;173.84900000000002;4;7;1;156.15955;48.1246993166;41.108316628699995;12.076810933900001;-19.7795170843;-18.124369020499998;-16.3125535308;-13.597034168599999;-5.15575626424;1.84278132118;1.30692255125;-1.10710933941;3.4515649202699996;15.2284673219;599.838638166;309.999278955;376.44056897400003;255.23595712099998;270.100324038;274.404366156;194.98195279;212.414160645;156.128945803;92.16859704950001;143.918990884
5017;Steve Earle;85ed9cc7-8103-4d57-8b66-e77d341d3aa1;Guitar Town;folk;TRWRJTN12903CD74CE;Steve Earle;Guitar Town;-5.149;163.673;4;7;1;162.58567;51.146416122;57.7647037037;26.7038932462;-8.909137254900001;-22.0521895425;-12.0375729847;-7.94559694989;-7.793128540310001;-11.596433551199999;-7.85222004357;-0.578978213508;-2.98622222222;16.569084447799998;1730.29423063;1420.6336087000002;449.92280873699997;601.329422088;299.358000689;373.86405021400003;402.936484731;209.25572645900002;278.586161762;138.918043965;163.054996439
5018;Steve Earle;937b534a-c11b-4943-8bf4-2cc7ef1ba568;You Belong To Me;folk;TRXEFKI128E078A4DA;Steve Earle;You Belong To Me;-13.466;163.97099999999998;4;2;1;264.6722;39.9418951965;36.553691048000005;2.50450327511;9.6227139738;-6.531987991269999;2.33765938865;-3.03211135371;-12.8177368996;-0.977743449782;-5.81256222707;-0.711457423581;-5.60161790393;37.6148891288;1341.86884132;1561.44652121;1275.32833066;483.86288393300003;817.953514244;515.0853305119999;336.147765244;211.61972979799998;246.87424555200002;223.214546274;176.63219839799999
5019;Steve Earle;ace68dee-6736-42e1-8142-96e39a7848c4;Go Amanda;folk;TRKIWOY12903CD751C;Steve Earle;Go Amanda;-3.7110000000000003;143.351;4;10;1;214.30812000000003;51.5793197674;-25.5467151163;13.7237165698;-9.18611627907;-18.349492732599998;-15.340417151199999;-11.240321220899999;-8.85567732558;1.2591744186;-9.38052034884;-1.05310610465;-15.869869185999999;20.713458063399997;1876.4855719999998;985.325421282;1016.68164995;497.135523378;449.355630476;399.777439515;339.892656655;206.309945365;196.258181032;169.560474098;232.294460742
5020;Steve Earle;d33629d1-08aa-496a-9a3f-7806031f2ac3;The Revolution Starts Now;folk;TRBWKLJ128F92E2265;Steve Earle;The Revolution Starts Now;-9.381;119.47399999999999;4;0;0;242.1024;42.4488892086;32.937694964;-5.9882532374099995;-9.51750359712;13.420161151099999;12.1030158273;-17.0052863309;-16.2037510791;0.8744273381290001;-9.19448776978;-3.82634532374;6.52553381295;34.4698880755;3162.6691370999997;3104.25514625;1735.28615328;415.90327960300004;1143.61891855;468.808287376;460.177256101;312.717444063;387.586198466;322.250168275;224.339190965
5021;Steve Harley & Cockney Rebel;67f80f32-4ae5-4477-9b63-915380739e4d;Make Me Smile (Come Up And See Me);classic pop and rock;TRFTIFO128F92D2DC4;Steve Harley & Cockney Rebel;Make Me Smile (Come Up And See Me);-9.794;141.33700000000002;1;0;1;233.45587;44.356186695299996;35.5446577253;-13.011222103;-11.984022532200001;23.7977843348;-16.2566512876;8.517065450639999;-3.28728540773;-2.86885193133;-6.89193669528;-1.3707585836899998;2.99013090129;37.217908943699996;1372.73166758;1417.21439843;1281.70013746;541.016213191;696.093338163;669.451288471;359.79860975099996;229.17747406599997;280.160017411;241.137482563;230.25649702599998
5022;Steve Winwood;0991e2e0-0de8-4c26-a74f-764f96bcaca9;Valerie;classic pop and rock;TRDCOWK128F92C5047;Steve Winwood;Valerie;-11.574000000000002;116.32;4;9;1;247.06567;40.9337072243;-8.26482129278;-1.2394828897299999;9.85948098859;-18.092470532300002;-3.6593707224300003;-12.5143678707;-12.8386359316;15.905192015199999;5.01535646388;6.943063688210001;14.8637680608;30.424823383899998;2728.74686024;1930.22979766;1587.80927306;357.78866266;1020.79933478;445.201907156;410.449696427;273.42932245;289.2542008;277.869524761;138.756268441
5023;Stevie Ray Vaughan;0d1ca9b4-49e7-4232-8b12-e526c3033ad5;Rude Mood;jazz and blues;TRCQGML128F426AAC5;Stevie Ray Vaughan;Rude Mood;-10.484000000000002;129.749;1;8;1;142.15791000000002;45.143604545500004;11.8685022727;67.2451386364;7.18785454545;-0.12782272727299998;-6.910140909089999;-27.0813636364;-11.6144454545;1.4392045454499998;-9.71631136364;7.07028409091;20.031856818199998;23.694517884499998;3875.48306005;2858.51395624;876.691029397;399.556012773;397.28500830300004;380.15684543099997;285.400730192;204.601260181;286.424310487;165.584251817;514.620580259
5024;Stevie Ray Vaughan;0d1ca9b4-49e7-4232-8b12-e526c3033ad5;Rude Mood;jazz and blues;TRLVUXK128F92C2E59;Stevie Ray Vaughan;Rude Mood;-14.42;132.136;4;3;0;180.11383;41.2163134518;66.1894670051;-22.6980164975;-15.8423908629;-4.52120304569;-17.4197779188;-0.835411167513;0.41232106599;-9.323714467010001;4.06182106599;-0.699651015228;3.7162956852800004;7.1884897481899985;735.812012655;2622.12729379;630.352143746;455.880468334;311.759504647;381.556612405;152.821445127;201.46820206900003;132.576771484;108.296145562;258.853681665
5025;Stevie Ray Vaughan;1d43fcd1-f766-4407-bb7b-b88ce355f102;Honey Bee;jazz and blues;TRMHFJF128F426AABC;Stevie Ray Vaughan;Honey Bee;-6.435;121.973;4;1;1;185.25995;49.6101122047;30.0160275591;34.8722874016;-4.2598996063;4.56155314961;-20.9560787402;-10.962291338599998;-3.79936614173;12.6744251969;2.32171259843;2.39036417323;13.4435767717;14.1547168673;1679.29932047;1880.1665206;702.3318050710001;453.269984397;558.605693655;315.884198033;251.63594104700002;272.956705485;161.204380555;150.240351629;255.48969181900003
5026;Stevie Ray Vaughan;31a57b2a-19fd-409c-af38-a8bfed5d32d0;Scuttle Buttin';jazz and blues;TRVBLFJ128F426AAB9;Stevie Ray Vaughan;Scuttle Buttin';-6.072;156.04;4;8;1;163.65669;50.6082546973;26.133843423800002;13.743156576199999;-10.2261983299;-16.1694926931;-25.8586075157;0.540897703549;-4.46293528184;12.7485720251;-2.9010542797500003;4.56884133612;19.7986033403;1.55276028168;466.718455376;332.630127247;347.70817055099997;149.69679063799998;228.798932735;177.88450753700002;158.280992653;147.722666779;122.459569283;105.43298694399999;112.701639805
5027;Stevie Ray Vaughan;4d40408e-c332-49e6-9cb3-bbafeef4535a;Cold Shot;jazz and blues;TRQNAQS128F426AABD;Stevie Ray Vaughan;Cold Shot;-7.061;109.169;4;6;1;283.6371;48.7809244114;17.2965960347;12.237397769500001;-14.015355638199999;2.79610037175;-20.042185873599998;-13.0098079306;-7.85970012392;11.4420557621;-2.63810532838;2.97958612144;22.843261462199997;12.405866231;1286.55854758;1025.66001121;772.816488427;610.559564732;318.137327899;297.226132462;298.439654773;239.08783482099997;205.097578761;133.025852109;238.893358892
